year,id,dem03,dem04,dem01,dem14_01,dem14_02,Q2,Q3,Q4,uni04_01,uni04_02,uni04_03,uni04_04,Q5_1,Q5_5,Q5_2,Q5_3,Q5_9,Q5_6,Q6,Q8,Q9,Q10_1,Q10_2,Q10_3,Q10_4,Q10_5,Q10_6,uni10,uni11,Q11,Q12,nk03_03,Q13,Q14,Q15,nk07_01,nk07_02,nk07_03,nk07_04,nk07_06,nk07_07,nk08_01,nk08_02,nk08_03,nk08_04,nk09_01,nk09_02,nk09_04,nk09_05,nk09_06,nk09_07,nk10,nk11,nkp02_01,nkp02_02,nkp01,nkp04,Q18,nkp05,nkp06,nkp07_01,nkp07_03,nkp07_05,nkp07_06,nkp07_08,nkp07_10,nkp09_01,nkp09_02,nkp09_03,nkp09_04,nkp09_05,int01,Q19_1,Q19_2,Q19_3,Q19_4,Q20,int04_01,int04_02,int04_03,int04_04,Q21,Q22,Q23,Q24_1,Q24_2,Q24_3,Q24_4,Q25_1,Q25_2,Q25_3,Q25_4,Q26_1,Q26_2,Q26_3,Q26_4,int11_01,int12_01,int12_03,int12_02,int12_04,int13,int14,sk02_01,sk02_02,sk02_03,sk02_04,sk02_05,sk02_08,sk03,sk05_08,sk05_09,sk05_01,sk05_03,sk05_05,sk05_10,sk05_06,sk05_11,sk09,sk10,sk01,nk12,sk13,sk07,Q27,sk18,sk17,sk19_1,sk19_2,sk19_3,sk20_01,sk20_02,sk21,dem08,dem05,dem07,dem06,dem09,dem10,dem11,dem12,dem13,wt
5,630,2,1,1,2,36,2,3,4,2,2,2,2,2,2,2,3,3,3,1,2,2,2,3,2,3,3,3,2,2,2,2,2,3,2,3,4,3,3,4,4,4,2,2,2,2,2,2,3,2,2,3,3,3,3, ,3,2,3,2,2,3,4,3,3,4,3,3,2,4,3,3,2,4,3,2,2,3,2,3,2,2,1,4,1,1,2,2,3,1,2,3,3,3,3,2,3,2,2,3,3,3,3,4,2,2,3,3,3,3,2,2,2,2,2,2,3,3,3,3,2,6,2,3,2,2,8,2,3,1,5,3,3,3,6,2,4,1,5,3,4,2,15,1
5,631,2,1,1,2,36,2,2,6,3,3,3,3,3,2,2,3,2,3,4,2,2,3,2,4,3,4,4,3,1,1,1,3,3,3,2,2,2,2,3,4,3,2,1,2,2,1,1,2,2,2,1,2,2,4,1,3,3,2,2,3,4,4,2,2,2,2,2,4,4,2,4,2,4,4,4,4,2,2,3,3,2,1,3,4,1,2,2,2,1,3,3,3,3,3,3,3,1,1,1,2,2,2,4,2,2,3,3,2,2,1,1,3,2,1,2,2,2,2,3,2,6,1,4,2,3,2,3,1,3,5,3,6,4,3,2,3,98,4,3,4,1,2,1
5,632,2,1,1,2,34,3,2,6,3,3,3,3,4,3,3,4,4,3,1,2,3,4,3,5,4,3,3,2,1,1,5,3,4,3,2,4,3,4,3,3,3,2,2,2,2,2,1,2,1,2,2,2,2,5,1,3,2,3,3,3,4,3,3,2,3,2,2,2,3,3,2,2,4,4,3,4,1,3,2,2,3,2,3,4,2,3,3,3,3,2,3,2,3,3,3,3,1,3,3,3,3,1,2,4,4,4,4,3,4,2,1,2,1,2,2,3,2,2,3,3,8,2,3,3,3,1,2,1,3,5,7,6,4,3,2,3,98,5,3,5,4,2,1
5,633,2,1,1,2,36,3,4,5,3,2,3,3,2,1,3,2,2,2,1,3,3,4,3,4,4,5,5,3,2,1,2,4,3,3,3,3,3,2,3,4,3,2,2,2,2,2,1,2,3,3,1,2,1,3, ,2,3,2,2,3,3,2,2,3,3,3,2,3,2,3,3,3,3,2,2,1,2,3,2,3,3,1,4,4,1,2,3,2,3,4,3,4,2,3,3,3,3,2,3,2,3,3,3,3,2,2,4,3,3,2,2,3,1,1,2,3,3,2,3,2,8,3,4,3,3,8,2,3,1,2,5,5,1,6,1,4,98,7,3,4,3,2,1
5,634,2,1,1,2,30,4,2,3,4,4,4,4,3,2,2,4,2,2,1,3,3,4,4,5,4,5,4,3,2,1,2,4,4,4,2,3,3,3,3,4,3,2,2,1,2,2,1,3,2,3,2,1,1,4,1,4,3,3,3,2,2,2,1,2,2,2,2,3,2,3,3,2,4,4,4,1,1,3,2,4,1,2,3,3,1,2,3,1,1,2,3,3,4,4,4,4,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,3,2,2,2,3,2,2,3,2,7,2,5,4,3,8,3,4,3, ,2,2,2,3,1,4,1,7,4,5,2,2,1
5,635,2,1,1,2,35,3,2,2,3,2,3,1,1,3,1,4,2,2,3,2,2,4,4,4,4,4,4,3,3,2,2,2,4,3,2,3,3,3,3,3,3,2,2,1,2,1,1,1,1,1,1,3,1,4,1,3,2,2,2,2,4,4,4,1,1,1,1,3,3,1,4,2,3,3,3,3,1,2,2,4,1,1,3,1,1,2,2,2,1,3,3,3,2,3,3,3,1,1,2,3,3,2,1,2,5,2,3,5,2,2,1,3,1,1,2,2,2,2,3,2,5,2,3,2,4,1,2,1,2,4,2,2,5,6,2,4,2,8,4,5,2,2,1
5,636,2,1,1,2,39,3,2,3,2,2,2,2,2,1,1,4,1,2,5,2,2,5,4,3,3,3,5,1,1,1,2,4,4,4,3,3,3,3,3,4,3,2,2,2,2,1,1,2,2,2,1,2,1,4,4,2,2,2,3,2,2,2,1,4,3,2,2,3,2,1,3,3,3,2,1,1,2,2,3,3,3,1,2,3,1,2,2,2,1,2,3,3,3,4,4,3,1,1,1,2,2,3,1,1,3,3,3,2,2,2,2,3,2,1,3,2,2,2,3,2,8,3,2,3,3,8,2,1,5,2,4,3,1,4,2,3,2,7,4,4,1,3,1
5,637,2,1,2,2,36,2,2,3,3,3,3,3,2,1,2,4,3,2,1,3,3,3,3,3,3,3,3,3,2,1,1,3,3,2,3,2,2,2,3,4,2,2,2,2,2,1,2,3,2,3,3,1,1,4,1,3,3,2,2,2,2,2,1,1,2,1,1,4,2,3,3,3,3,3,3,3,1,3,2,4,2,1,3,1,1,1,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,3,1,2,2,2,2,2,2,1,1,3,2,2,3,3,3,2,3,2,5,2,4,4,3,8,3,1,6,3,4,4,4,9,2,4,1,6,4,4,1,2,1
5,638,2,1,2,2,35,3,2,4,2,2,2,2,2,2,2,4,2,2,1,3,3,4,4,4,4,4,4,3,3,1,1,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,1,2, ,2,2,3,2,2,2,2,3,2,2,1,1,3,4,4,4,3,2,2,2,2,2,3,3,4,1,3,4,4,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,1,3,2,8,2,2,3,3,8,3,1,4,5,2,2,1,6,2,3,98,7,4,5,2,2,1
5,639,2,1,2,2,37,2,2,3,3,3,3,3,2,1,2,4,3,1,3,3,3,5,5,5,4,5,5,3,2,1,1,4,4,4,3,2,2,2,2,2,2,2,1,1,2,2,1,3,1,3,1,1,4,3, ,3,2,3,3,2,2,2,2,2,1,2,2,3,1,2,2,2,4,4,4,4,1,3,3,4,2,4,2,1,1,2,3,1,1,1,1,1,4,4,4,4,1,1,1,1,1,3,1,2,3,3,3,3,3,2,2,1,1,1,1,3,1,1,3,2,7,2,4,3,2,8,3,1,4,3,2,2,1,3,1,3,2,7,3,4,1,2,1
5,640,2,1,2,2,37,1,2,4,3,3,2,3,2,2,3,2,2,3,3,2,3,4,5,4,4,4,4,2,1,2,3,2,3,3,3,3,2,2,3,3,3,2,2,1,2,2,2,1,3,3,2,2,2,3, ,2,3,2,3,2,2,3,2,3,2,2,3,2,3,4,2,3,2,2,1,1,2,3,3,3,2,1,3,4,1,2,3,3,1,3,3,4,3,4,3,3,3,1,2,3,3,3,3,3,3,2,3,3,2,2,2,3,1,1,2,3,3,2,3,3,5,3,3,3,3,1,2,3,2,4,7,5,3,9,2,3,1,7,3,5,1,15,1
5,641,2,1,2,2,39,2,2,6,2,3,2,2,2,2,3,2,3,2,2,3,4,2,2,3,3,2,3,1,1,1,4,3,3,3,2,3,3,3,4,4,3,2,2,2,2,3,3,3,3,3,3,1,1,3, ,2,3,2,2,2,2,2,2,3,2,3,2,2,2,3,3,2,3,2,3,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,2,2,2,3,2,7,2,2,2,2,3,2,1,2,4,6,6,2,9,2,4,98,6,4,5,3,2,1
5,642,2,1,2,2,38,4,2,5,3,3,3,3,2,2,2,4,2,1,5,2,4,3,2,2,4,4,4,3,2,2,1,3,4,3,2,3,3,3,3,4,3,2,2,2,2,1,1,1,1,1,2,2,1,4,1,2,2,3,3,3,3,3,5,4,1,3,2,2,2,2,2,3,2,2,2,1,3,3,4,4,2,2,4,1,1,2,2,2,3,3,3,3,4,4,4,4,2,1,2,2,2,3,2,3,3,2,2,2,3,2,1,2,1,1,2,2,2,1,3,2,8,2,4,3,3,8,3,4,6,1,4,4,3,6,2,4,98,9,3,3,1,2,1
5,643,2,1,2,2,39,2,2,3,3,2,2,2,1,1,1,4,1,1,1,2,2,5,4,3,3,3,5,1,1,1,2,3,2,4,3,3,2,3,4,4,3,2,2,2,2,1,1,2,2,2,2,2,1,3, ,2,2,2,3,2,4,3,3,3,3,3,1,3,2,2,3,3,3,3,2,2,2,2,2,3,3,1,3,4,1,3,3,3,1,2,3,3,3,4,4,3,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,8,3,2,3,4,1,2,3,1,2,4,4,1,9,2,4,98,7,3,4,1,2,1
5,644,2,1,2,2,36,3,2,4,3,2,2,2,2,1,1,1,1,1,1,2,3,5,4,4,3,3,4,1,1,1,2,3,3,3,3,4,3,3,4,4,3,2,2,2,2,1,1,3,2,3,2,2,1,3, ,2,2,2,3,3,4,2,3,3,3,3,1,3,2,1,2,3,3,3,2,2,2,3,3,2,2,1,4,1,1,3,2,2,1,2,3,3,3,4,4,3,2,1,1,2,2,3,1,2,3,3,2,2,2,1,1,3,1,1,2,1,2,1,3,2,8,3,3,3,3,8,2,2,1,4,6,4,1,2,2,4,1,10,3,4,1,2,1
5,645,2,1,2,2,31,2,2,6,4,3,3,3,2,2,2,3,2,1,5,2,2,5,5,2,5,5,5,1,2,2,2,3,3,2,2,3,2,3,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,3, ,3,2,4,3,1,1,1,3,3,2,3,1,3,3,2,3,2,5,5,5,3,2,2,2,3,1,1,4,3,1,1,1,1,3,3,3,3,2,3,3,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,3,1,3,2,8,1,4,1,2,3,4,1,6,3,8,2,1,6,1,4,1,10,3,3,2,2,1
5,646,2,1,1,3,49,4,3,5,2,2,2,2,2,2,3,3,2,3,1,2,3,2,2,2,3,3,2,1,1,1,4,3,3,2,3,3,3,3,3,4,4,2,2,2,2,2,2,2,3,3,2,2,2,4,4,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,3,2,3,3,2,3,1,2,2,2,2,1,3,1,2,2,3,3,2,2,2,3,2,2,3,3,2,2,2,3,2,3,3,2,2,2,3,3,2,3,2,2,2,2,2,3,3,3,4,2,6,3,4,3,3,3,3,1,4,5,6,6,1,2,2,4,98,6,4,1,2,2,1
5,647,2,1,1,3,47,4,2,3,2,2,2,2,2,2,2,4,2,2,3,2,3,5,4,5,5,5,5,3,3,3,1,4,4,2,3,3,3,3,3,2,3,2,2,1,2,2,1,2,2,1,2,4,1,2, ,2,2,2,2,2,2,2,3,2,3,2,1,4,4,4,4,2,3,3,3,3,1,1,3,4,1,1,3,1,1,2,3,3,1,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,1,2,3,2,3,3,7,3,2,3,4,1,2,1,3,4,3,3,1,6,2,3,98,10,3,3,2,2,1
5,648,2,1,1,3,47,2,1,4,3,3,3,3,2,1,2,4,4,1,1,3,3,4,4,4,3,3,4,3,2,1,1,4,4,3,2,2,2,2,2,4,2,2,2,1,2,2,2,3,3,3,3,2,1,4,4,3,3,2,2,2,4,2,1,1,1,1,1,4,2,2,4,3,5,5,5,3,1,3,2,4,2,2,3,1,1,2,4,2,1,2,3,3,3,3,3,3,2,2,2,2,2,3,2,5,5,2,2,3,2,1,1,3,2,2,4,4,4,2,3,2,7,2,4,3,3,8,3,1,3,2,4,7,4,6,1,3,2,5,3,4,1,11,1
5,649,2,1,1,3,49,4,3,3,3,2,3,2,3,2,2,3,3,3,1,2,3,4,3,4,5,4,4,3,3,2,2,2,3,3,2,3,2,3,3,2,3,2,2,2,2,2,1,1,3,2,2,3,1,4,1,2,2,2,2,2,2,2,3,2,4,2,3,2,3,3,3,3,2,2,1,1,2,2,3,2,2,1,2,4,1,2,2,2,1,2,3,4,2,3,3,3,2,2,2,2,2,3,2,2,3,2,2,3,2,2,2,3,2,1,2,2,3,3,2,2,8,2,2,3,3,2,2,1,4,5,4,5,2,3,2,3,98,7,4,6,1,15,1
5,650,2,1,1,3,48,5,3,6,4,4,4,2,3,2,3,4,3,2,1,4,4,5,5,5,5,4,5,3,2,1,5,4,4,4,2,2,2,2,2,4,2,2,2,1,2,1,1,3,2,3,3,1,1,5,1,4,3,2,2,3,3,2,1,1,1,1,1,3,3,3,3,3,3,3,3,1,2,3,2,4,2,1,3,2,1,1,1,1,1,2,3,2,2,4,4,4,2,1,1,1,1,3,2,1,1,3,3,1,3,1,1,1,1,1,1,2,3,2,3,2,7,3,2,2,2,8,4,1,4,6,3,4,1,6,2,3,3,6,4,4,4,9,1
5,651,2,1,1,3,49,2,2,3,2,2,2,2,2,2,2,3,2,3,1,2,2,4,3,4,4,3,4,2,2,1,4,3,2,3,3,3,3,4,4,3,4,2,2,2,2,3,2,2,3,2,3,2,2,3, ,3,2,3,4,3,4,4,3,4,3,4,2,2,3,1,2,2,3,4,3,3,1,2,3,2,2,4,1,1,3,3,3,3,4,4,4,4,3,3,3,3,1,1,1,2,1,1,1,4,4,3,3,4,3,3,2,3,2,2,3,2,2,2,3,2,8,2,4,3,2,4,4,1,6,5,5,5,4,6,2,3,1,6,3,4,4,2,1
5,652,2,1,1,3,48,4,3,6,4,4,4,4,3,3,1,3,3,3,1,2,3,4,2,2,4,5,5,3,1,1,1,3,4,4,2,3,2,2,3,3,3,2,2,2,2,1,1,2,2,2,1,1,2,5,1,4,4,2,2,3,4,5,2,2,1,1,1,4,3,2,4,3,4,4,2,1,2,3,3,3,2,1,3,4,1,2,3,3,1,3,3,3,3,4,4,4,1,1,1,1,1,2,1,2,2,3,3,2,2,1,1,3,2,1,2,2,3,1,3,2,8,2,2,3,4,1,4,1,5,3,2,3,1,6,2,3,1,5,4,4,1,15,1
5,653,2,1,1,3,41,3,2,3,4,3,3,4,3,2,2,3,2,2,1,3,3,4,5,4,4,5,5,3,3,1,2,3,3,2,2,4,3,3,4,4,4,2,2,2,2,3,2,3,2,3,3,2,1,5,3,3,3,3,3,5,3,3,3,3,3,2,2,2,3,3,3,3,4,4,4,4,1,3,3,3,3,2,4,1,1,2,2,2,1,2,3,3,2,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,1,1,3,2,2,2,3,3,2,2,1,8,2,3,3,3,8,3,5,7, ,4,2,2,4,2,3,1,8,3,4,1,2,1
5,654,2,1,1,3,40,3,2,4,2,1,2,1,2,2,2,4,2,2,5,1,3,4,3,5,5,5,5,3,2,2,2,3,4,4,2,3,3,3,3,4,4,2,2,2,2,1,1,1,1,1,1,2,1,3, ,3,2,3,3,4,2,2,2,2,2,2,1,2,1,1,1,2,4,4,4,3,1,3,3,3,2,1,4,1,1,2,2,2,1,3,3,3,2,3,3,3,2,2,2,2,2,3,1,5,5,5,4,4,2,5,1,2,1,1,1,3,1,1,4,1,5,4,3,4,3,1,3,1,3,5,5,5,1,6,1,3,2,7,3,4,1,2,1
5,655,2,1,1,3,45,2,2,3,3,2,2,2,2,1,1,3,1,2,1,2,2,4,4,4,4,5,5,3,3,1,2,3,3,4,3,3,3,3,4,4,3,2,2,2,2,1,1,2,2,2,1,1,1,4,2,3,2,2,3,2,2,2,2,4,3,3,2,2,2,2,2,3,2,2,1,1,2,2,3,2,2,1,2,3,1,3,4,3,1,2,3,3,3,4,4,3,1,1,1,3,3,3,2,2,3,3,3,2,2,1,1,2,2,2,2,3,2,2,2,2,8,3,2,2,4,1,2,1,2,3,3,8,5,4,2,4,2,7,4,4,1,14,1
5,656,2,1,2,3,44,3,3,3,4,3,3,2,2,2,2,3,2,2,5,2,2,4,4,3,4,4,4,1,2,2,2,3,4,4,1,4,4,4,4,4,4,2,2,1,2,1,1,1,2,2,1,2,2,3, ,3,2,3,3,2,2,2,3,3,2,3,1,3,3,2,3,2,4,4,4,2,2,2,2,3,2,1,4,3,1,1,2,1,3,3,3,3,2,3,4,3,2,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,3,3,2,7,2,4,2,2,3,3,2,1,4,4,4,1,9,2,3,98,9,3,4,2,2,1
5,657,2,1,2,3,42,1,4,3,2,2,2,2,3,1,1,2,1,1,5,2,3,5,5,5,5,5,5,3,3,1,2,3,4,4,2,4,3,4,3,4,3,2,2,2,2,1,1,3,2,2,2,2,1,4,4,2,3,2,2,2,3,2,3,3,1,3,1,4,2,1,2,3,2,4,2,2,2,3,4,3,2,3,2,1,1,3,4,3,1,2,3,3,4,4,4,4,2,1,1,3,3,2,2,2,3,3,2,2,2,1,1,2,2,1,2,2,2,1,2,2,8,3,3,3,4,1,3,3,2,4,4,4,1,3,2,3,98,9,3,4,1,2,1
5,658,2,1,2,3,48,4,3,6,3,2,2,2,3,1,1,3,1,2,5,2,3,5,4,4,4,5,5,3,3,1,2,3,4,4,3,4,3,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,4,1,3,3,2,3,3,3,2,2,3,2,2,2,2,2,1,2,3,3,3,2,1,3,3,3,2,2,1,3,2,1,3,3,3,1,2,3,3,3,4,4,3,1,1,1,2,2,2,2,2,2,3,3,2,2,2,1,3,2,1,1,2,1,2,3,3,8,3,2,3,4,1,3,4,1,2,6,7,1,3,2,3,1,7,4,4,1,13,1
5,659,2,1,2,3,44,2,2,2,2,2,2,2,2,1,2,1,1,1,3,2,3,2,2,2,4,4,4,2,2,2,2,2,2,2,2,3,2,2,3,4,2,2,2,1,2,1,1,1,1,2,1,2,2,2, ,2,2,4,3,2,2,2,4,4,1,2,2,2,1,1,1,3,3,3,3,2,2,2,2,3,3,3,1,1,4,3,2,1,3,3,4,4,3,3,3,3,3,3,3,3,3,1,2,3,4,4,3,4,2,2,1,2,1,1,1,1,1,1,3,3,4,2,4,1,4,7,4,1,4,5,3,3,2,9,2,3,1,6,4,4,1,2,1
5,660,2,1,2,3,41,4,2,4,4,3,4,3,3,2,2,4,2,3,2,3,3,5,4,5,5,5,5,1,2,1,1,3,3,2,2,4,3,4,4,4,4,2,2,2,2,1,1,3,2,2,1,3,2,3, ,2,2,3,3,3,3,3,2,3,3,1,1,2,3,3,3,3,4,4,4,4,1,3,3,3,3,2,2,1,1,2,2,2,1,2,3,2,2,3,3,3,2,2,2,2,2,1,3,2,2,3,2,2,3,3,2,3,2,2,3,3,3,2,3,2,8,3,3,3,3,1,3,5,1,4,5,5,3,9,2,3,98,8,4,4,3,2,1
5,661,2,1,2,3,44,2,2,3,2,2,2,2,2,2,2,3,3,2,3,2,3,3,3,3,4,4,4,1,2,1,4,2,3,2,2,3,3,3,4,4,4,2,2,2,2,3,2,3,2,2,2,2,1,3, ,2,3,3,3,3,3,2,2,3,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,1,4,1,2,3,2,2,2,2,3,2,3,2,3,2,2,2,2,2,3,3,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,7,2,2,3,2,8,3,1,2,3,6,6,2,9,2,3,3,5,4,4,3,15,1
5,662,2,1,2,3,49,3,4,4,2,3,2,2,3,3,2,4,3,1,1,3,4,4,3,3,4,4,4,2,3,3,2,3,3,3,3,3,2,3,2,3,3,2,2,2,2,2,1,2,3,3,3,2,1,3, ,3,3,3,3,2,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,1,2,3,3,3,3,1,2,4,2,3,3,3,3,2,3,3,3,2,2,3,2,2,3,2,2,3,3,3,2,2,3,2,3,3,2,1,2,1,3,3,2,3,3,3,8,3,3,3,4,1,2,2,3,6,7,5,1,9,2,3,1,6,3,5,3,2,1
5,663,2,1,2,3,40,4,3,6,4,4,3,4,2,3,2,3,2,3,2,3,4,4,3,4,4,4,4,2,1,1,5,3,4,4,1,3,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,1,1,4,3,4,3,3,3,2,4,4,4,2,3,4,1,3,2,1,3,3,4,4,4,4,1,2,2,3,2,1,3,2,2,4,3,4,3,3,3,3,3,3,3,3,2,1,1,2,1,1,1,4,4,4,4,4,4,2,2,3,3,2,3,3,3,3,3,3,9,3,5,3,3,1,2,1,6,3,6,6,4,9,2,3,1,6,3,4,5,2,1
5,664,2,1,2,3,41,5,2,3,3,3,3,2,2,1,2,4,2,2,1,3,3,4,4,5,4,4,4,3,2,1,1,3,3,3,2,3,3,2,3,4,3,2,2,1,2,2,1,3,2,3,3,1,2,3, ,3,2,2,2,2,2,2,3,2,2,2,3,3,2,3,3,2,3,3,3,1,1,4,3,3,3,1,3,1,1,1,3,1,1,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,3,2,7,2,2,4,3,8,2,1,3,6,3,4,2,3,2,3,1,6,4,5,1,15,1
5,665,2,1,2,3,42,2,2,2,2,1,1,1,2,1,1,3,2,1,5,2,3,5,5,5,5,4,4,3,3,2,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2, ,3,2,2,3,3,3,3,2,3,3,1,1,3,3,3,3,2,4,4,4,4,1,2,3,4,1,1,4,1,1,2,2,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,3,2,1,2,1,1,2,3,1,6,3,2,3,3,8,2,1,3,4,2,2,1,9,2,3,1,8,3,3,1,2,1
5,666,2,1,2,3,48,4,3,6,2,2,2,2,4,1,4,4,3,2,1,3,4,4,4,4,4,3,4,3,1,1,1,4,4,4,2,4,2,2,2,3,2,2,2,1,2,1,1,1,2,2,2,1,1,5,1,3,3,3,2,3,3,2,1,1,2,1,1,4,2,2,4,3,2,2,2,1,1,2,2,4,2,1,3,2,1,2,4,2,1,2,1,2,3,3,3,3,2,1,1,1,1,3,2,5,5,5,3,5,2,1,1,3,2,2,3,3,3,3,3,2,5,2,4,3,2,1,2,1,4,6,7,7,4,2,2,3,2,7,3,3,1,1,1
5,667,2,1,1,4,50,2,1,4,3,3,3,3,2,2,2,4,3,1,5,2,2,3,3,2,2,2,3,3,2,1,2,3,2,2,3,1,2,1,1,2,1,2,2,1,2,1,1,3,3,3,3,1,1,2, ,2,2,3,3,3,2,2,2,2,2,2,1,4,2,2,4,3,5,5,5,2,1,3,2,4,2,2,1,1,1,2,3,1,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,3,1,3,1,3,3,1,2,4,2,2,3,4,4,4,3,1,7,3,5,2,3,8,3,1,3,4,5,7,2,4,2,3,98,6,3,5,2,13,1
5,668,2,1,1,4,54,4,2,2,3,3,3,3,2,2,2,4,1,2,1,3,3,5,5,5,5,5,5,3,3,2,5,3,4,3,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,3, ,2,1,2,3,3,3,2,2,5,2,1,1,4,4,4,4,2,4,4,4,4,1,2,2,4,1,1,3,2,1,1,2,1,1,2,3,3,2,3,3,3,2,1,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,3,1,7,2,1,2,4,1,2,1,3,4,2,2,3,2,2,3,98,7,3,3,1,9,1
5,669,2,1,1,4,51,1,3,3,2,1,3,1,3,3,4,3,2,3,5,3,2,4,3,5,4,4,4,2,3,2,5,3,3,3,2,3,2,3,4,3,3,2,2,2,2,3,2,2,3,3,3,2,2,3, ,3,3,2,3,2,3,2,3,2,3,3,3,3,2,3,3,3,3,4,2,1,2,2,2,3,2,1,2,4,2,3,3,3,2,3,2,3,2,3,2,2,3,2,3,2,2,3,2,2,2,3,3,2,2,2,2,2,2,3,2,3,2,2,2,2,8,3,4,3,1,2,3,2,3,5,5,5,2,2,2,3,98,7,4,5,1,14,1
5,670,2,1,1,4,51,1,1,3,2,2,2,2,2,1,2,4,3,1,1,2,3,2,2,2,2,2,2,3,2,1,5,3,2,2,3,3,3,3,3,4,3,2,2,1,2,2,1,2,2,2,2,1,2,2, ,2,2,3,3,2,2,2,1,2,2,2,2,4,2,3,3,2,2,2,2,2,1,2,2,3,2,3,3,1,1,1,1,1,1,2,1,1,1,2,4,2,1,1,1,1,1,3,2,1,3,3,2,2,2,2,1,2,1,1,2,2,2,2,3,2,7,3,5,3,2,8,3,1,4,6,3,2,3,3,2,3,98,5,3,4,1,15,1
5,671,2,1,1,4,52,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,3,4,3,5,3,3,3,2,2,1,4,3,4,4,2,3,3,4,3,3,3,2,2,2,2,2,2,3,2,2,3,2,2,4,1,4,3,3,3,3,4,4,2,3,2,2,2,3,3,2,2,4,4,4,3,3,1,3,3,2,3,1,4,1,3,3,2,3,4,4,3,3,4,4,4,4,2,2,2,3,2,1,2,4,3,3,4,3,2,2,2,3,3,2,3,3,2,2,4,2,7,2,3,3,2,1,2,1,2,6,5,5,4,3,2,3,1,5,3,5,4,14,1
5,672,2,1,1,4,53,4,3,6,3,3,4,3,3,3,2,3,3,3,1,3,3,4,2,4,4,5,5,3,1,1,5,3,3,3,2,2,1,1,3,3,3,2,2,2,2,1,1,2,1,2,1,2,4,3, ,3,3,3,2,3,2,3,2,2,1,2,1,4,4,4,4,3,4,4,4,4,2,2,3,3,2,1,2,1,1,2,2,2,1,3,3,3,2,3,3,3,1,1,1,1,1,3,4,2,2,3,5,2,3,2,2,3,2,2,2,3,3,2,3,2,8,3,2,2,3,1,2,1,3,5,2,3,4,2,2,3,98,4,4,4,1,15,1
5,673,2,1,1,4,56,1,1,5,1,2,1,1,1,2,1,3,2,2,1,3,4,5,4,5,5,5,5,2,2,2,2,2,2,3,4,2,2,2,2,4,2,2,2,2,2,1,1,1,1,1,1,3,2,2, ,2,1,3,4,3,1,1,4,3,1,2,1,2,4,2,4,2,5,5,5,5,1,3,3,4,1,1,4,1,1,1,1,1,3,3,3,3,2,3,3,3,1,2,2,2,2,3,1,2,3,3,2,2,2,2,1,2,1,1,1,2,2,1,3,2,7,4,4,2,2,2,4,1,3,5,2,3,1,4,2,4,1,10,2,3,1,2,1
5,674,2,1,1,4,53,2,2,6,1,2,2,2,3,2,1,4,1,2,1,2,3,3,3,4,4,4,4,1,1,1,2,4,4,4,2,3,3,3,4,4,4,2,2,2,2,1,1,2,2,2,2,1,1,3, ,2,3,3,3,2,4,2,3,3,3,3,1,3,3,2,2,3,3,3,3,2,2,2,2,3,2,1,2,3,1,3,3,3,1,2,3,2,3,4,4,3,2,2,2,2,3,2,2,2,2,3,2,2,2,1,2,1,1,2,2,2,2,2,3,3,7,3,3,3,3,8,3,1,5,2,4,5,1,2,2,3,1,7,4,5,1,15,1
