id,ara,siz,sex,age,job,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b34,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,c06,c07,c08,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,mar,edc,inc,c66,c67,c68,c69,xara,dc45,wt,rel
1068,2,2,1,3,2,4,2,5,3,3,2,3,2,1,2,4,1,1,1,4,4,5,5,5,5,5,5,2,1,5,1,6,4,4,3,2,4,2,2,2,2,3,2,2,2,2,1,1,1,2,2,1,1,2,4,5,4,1,2,2,4,2,5,5,3,4,3,2,2,1,1,3,3,4,1,1,1,3,1,1,2,2,2,1,1,2,2,2,2,4,4,1,1,1,2,2,3,1,1,1,3,3,4,4,1,4,1,1,1,2,1,2,2,4,4,3,2,3,4,3,4,2,2,1,5,5,2,10,10,3,.833333333333333,98
1069,2,2,1,3,2,4,2,5,3,2,2,3,2,3,2,3,2,2,2,4,4,5,4,5,5,4,5,3,1,2,2,7,3,3,3,1,4,3,3,4,4,4,2,2,2,2,1,1,2,2,2,1,1,2,3,5,1,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,4,1,1,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,1,2,2,3,2,2,2,2,1,2,1,1,1,1,2,2,3,2,3,3,2,1,1,2,3,2,2,2,3,4,1,10,10,2,.833333333333333,98
1070,2,2,1,3,4,4,2,5,3,1,1,1,1,1,1,4,1,1,1,1,3,5,1,3,5,5,5,1,1,5,1,6,3,4,3,2,3,1,1,3,1,1,2,1,2,2,1,1,2,1,2,1,1,2,3,2, ,1,4,3,1,1,4,4,5,1,3,4,4,4,1,1,2,1,3,2,3,3,1,1,2,2,1,3,3,3,3,2,3,3,3,1,1,2,2,2,1,1,2,4,1,1,2,2,2,3,1,1,1,2,1,1,2,2,4,4,1,2,3,3,4,2,3,4,4,4,1,10,10,3,.833333333333333,2
1071,2,2,2,4,5,4,3,5,3,2,3,1,1,2,2,3,1,1,4,3,4,5,2,4,4,5,5,1,3,2,3,8,4,4,3,2,4,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,2,3,3, ,2,3,3,2,1,2,2,2,1,2,4,4,4,2,2,2,3,2,3,1,3,1,2,3,3,3,1,3,3,4,3,3,3,3,1,1,1,1,1,1,2,2,2,1,5,2,2,2,3,2,2,1,2,2,3,2,2,4,4,1,2,2,2,2,2,2,3,3,4,1,10,10,3,1,98
1072,2,2,2,3,5,5,3,4,3,3,2,2,2,2,2,3,1,1,1,3,3,5,4,2,5,5,5,3,1,2,2,7,4,3,3,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,3,5,1,2,3,3,2,1,2,4,4,2,2,4,4,2,1,1,2,2,2,3,3,2,1,2,2,2,2,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,4,1,10,10,1,.5,2
1073,2,2,2,3,5,4,4,6,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,3,1,4,1,6,4,4,3,1,4,4,3,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,4,5,4,4,3,3,3,4,4,4,4,1,3,3,3,3,3,1,3,3,3,2,1,3,1,2,2,2,2,4,4,4,4,3,3,3,3,2,4,3,3,3,3,3,3,5,2,2,3,3,2,5,2,2,1,1,2,2,3,3,3,4,3,2,2,2,3,2,2,2,3,4,1,10,10,2,.5,1
1074,2,2,2,3,4,1,2,3,1,2,3,1,1,1,1,3,2,1,1,1,3,2,5,2,4,5,5,2,1,2,2,5,3,4,3,3,2,1,1,2,4,4,2,2,1,2,1,1,1,2,2,3,2,2,3,4,1,3,3,3,3,3,3,2,2,1,3,4,4,3,3,2,2,3,4,2,3,2,1,2,4,4,2,1,3,3,4,3,4,4,3,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,4,5,1,10,10,1,.5,3
1075,2,2,1,2,3,4,2,3,3,2,3,2,3,3,3,3,3,3,1,3,3,4,5,4,3,3,3,1,1,2,1,7,3,4,2,3,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,3,2,3,3,4,4,3,3,3,4,4,4,4,4,2,3,4,4,4,4,2,3,2,2,2,1,2,1,1,2,2,2,1,3,2,2,3,3,3,3,2,2,2,2,2,1,2,2,5,5,5,2,2,1,2,1,1,1,2,2,2,2,2,3,4,2,3,3,3,4,2,2,1,4,4,2,15,10,2,.666666666666667,98
1076,2,2,1,2,3,1,2,4,3,2,2,2,2,2,2,2,2,2,5,2,2,3,3,4,4,4,4,3,3,3,3,5,3,3,3,1,2,2,2,2,4,3,2,2,2,2,1,1,1,2,2,3,1,3,3,2, ,3,4,4,4,4,2,4,4,3,3,4,4,4,4,2,2,2,4,2,2,4,1,2,2,2,2,3,3,3,3,3,3,3,3,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,1,2,3,3,3,1,3,2,4,4,3,10,10,1,.666666666666667,1
1077,2,2,1,2,3,3,2,3,1,3,2,1,2,2,1,3,3,3,3,3,3,4,4,4,4,4,4,3,3,2,3,6,2,3,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2,3,1,3,2,3, ,2,4,4,1,1,4,1,1,2,3,3,3,3,3,3,2,3,3,3,3,2,1,3,3,3,3,3,3,2,2,3,4,4,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,4,2,1,1,1,1,2,3,4,3,4,2,10,10,1,.666666666666667,98
1078,2,2,1,2,2,1,2,2,3,3,4,2,1,1,1,3,3,3,3,1,2,4,4,4,4,4,4,3,4,4,2,6,2,3,3,2,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,4,3,2,3,4,2,3,4,3,3,1,4,1,1,3,3,3,3,3,3,2,3,3,3,2,2,1,1,4,3,3,3,3,3,3,4,4,4,4,4,1,2,2,1,1,1,5,5,5,5,5,3,3,1,4,1,1,1,2,2,2,2,2,4,4,2,2,2,2,1,2,2,1,4,4,1,10,10,3,.666666666666667,1
1079,2,2,1,1,4,2,2,3,3,3,3,3,2,1,1,3,2,1,3,2,2,4,4,2,2,3,4,2,3,1,3,4,4,4,2,2,3,2,2,3,3,2,2,2,1,2,1,2,1,2,2,3,1,2,4,3, ,3,4,4,4,3,1,3,3,4,3,3,3,4,1,2,3,2,3,2,1,4,1,2,3,3,3,3,3,3,3,4,4,4,4,1,2,2,2,2,1,1,1,1,1,1,3,4,1,3,1,1,1,2,2,2,2,2,4,4,4,2,2,3,2,1,3,2,3,4,2,10,10,3,2.5,98
1080,2,2,2,2,5,4,2,5,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,4,4,3,3,2,1,1,1,7,3,4,3,2,4,3,3,3,4,4,2,2,1,2,1,1,1,2,2,2,2,2,2,4,4,3,3,2,5,2,2,2,2,2,2,4,4,4,2,1,3,3,3,3,4,1,1,3,2,2,3,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,1,3,1,1,1,1,2,2,2,2,3,3,1,2,2,2,4,2,3,3,4,4,1,10,10,2,1.25,98
1081,2,2,2,2,5,4,2,5,3,2,2,2,1,1,1,2,1,1,1,3,3,5,5,5,4,5,5,2,3,1,2,5,3,3,3,3,4,4,4,4,4,3,2,2,1,2,1,1,1,1,1,4,2,3,3,4,4,3,3,3,3,1,1,1,1,1,3,3,4,4,4,2,3,2,4,4,3,2,1,1,4,4,3,1,3,3,3,2,4,4,4,3,3,3,3,3,1,3,3,3,2,2,3,2,1,3,2,1,1,2,2,2,2,2,4,4,2,2,2,2,1,2,3,2,3,4,2,9,10,3,1.25,2
1082,2,2,2,1,3,3,2,5,3,3,3,3,3,3,3,3,3,3,2,3,3,4,5,3,4,4,4,2,1,1,1,6,3,3,3,2,4,4,3,3,4,3,2,2,1,2,1,1,1,1,1,2,1,2,2,4,4,3,3,2,3,3,4,3,3,2,2,3,3,3,4,1,3,3,2,3,4,1,1,3,2,2,3,4,4,3,3,1,1,1,1,2,2,2,2,2,2,1,1,1,3,1,2,2,1,2,1,1,1,1,2,2,2,2,3,3,1,2,2,2,3,1,2,3,3,4,1,10,10,2,1,1
1083,2,2,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,3,4,4,4,4,3,3,1,1,7,3,3,3,2,4,4,3,4,4,4,2,2,2,2,1,1,1,2,2,1,1,3,2,3, ,2,3,3,3,3,4,2,2,1,3,4,4,2,2,1,2,2,3,2,4,4,1,1,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,5,5,2,2,2,2,1,1,1,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,4,4,1,13,10,2,1.25,98
1084,2,2,1,4,97,3,2,3,3,3,3,2,2,2,1,3,2,2,1,3,3,4,3,4,3,3,3,3,1,1,1,8,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,3, ,3,1,1,4,1,2,1,1,1,3,3,3,3,3,1,2,2,3,3,1,3,1,1,2,2,2,1,3,4,4,2,3,3,3,1,1,2,2,2,2,2,1,2,3,3,3,3,1,3,1,1,1,1,2,2,2,1,4,3,1,3,3,3,2,2,3,3,3,4,1,1,10,3,1,2
1085,2,2,1,3,2,2,2,6,3,2,2,2,2,4,1,4,1,1,5,1,2,4,4,1,4,4,5,3,1,2,1,6,4,3,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,2,2,1,3,2,2,3, ,1,3,3,1,1,1,2,2,1,3,2,2,2,5,3,2,3,3,1,1,3,1,1,2,3,3,1,1,2,2,3,3,3,3,1,1,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,5,2,1,2,3,4,3,2,3,3,5,6,1,10,10,3,.833333333333333,98
1086,2,2,1,3,2,1,1,4,3,3,3,3,3,1,1,3,2,2,1,3,3,3,3,2,2,2,2,3,1,4,1,6,4,2,3,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,3,1,3,4,5,4,4,4,4,4,1,2,1,1,1,2,4,4,4,4,2,3,2,3,2,4,4,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,1,4,4,1,3,3,3,4,2,3,2,3,4,1,10,10,3,.833333333333333,1
1087,2,2,1,4,4,1,2,5,4,4,4,4,3,1,1,4,1,1,5,2,3,2,5,5,4,3,5,3,3,2,2,7,3,4,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,3,5,1,3,1,2,3,1,5,1,1,1,3,5,5,5,5,2,4,4,2,1,1,4,1,1,3,3,3,3,3,2,4,3,3,4,4,2,1,2,1,1,2,2,2,2,4,3,4,4,1,1,1,1,1,2,2,2,3,2,5,2,1,2,4,4,5,2,3,4,3,3,1,10,10,3,1,3
1088,2,2,1,4,1,1,1,3,2,2,2,2,2,2,2,3,2,2,1,3,3,4,2,4,4,3,3,1,1,1,1,6,2,3,2,3,4,2,2,4,4,3,2,2,2,2,1,1,1,2,2,3,3,3,2,2, ,2,3,3,2,4,2,4,4,1,2,4,4,4,4,1,2,2,3,2,4,2,1,1,2,2,2,3,2,2,2,3,3,3,3,2,2,2,2,2,1,2,2,5,2,2,1,1,1,3,1,1,1,1,2,2,2,2,3,4,1,2,2,2,2,2,1,1,4,5,2,10,10,2,.5,98
1089,2,2,2,3,3,1,2,4,3,4,4,2,2,1,2,3,3,1,5,2,2,5,4,2,4,5,4,1,1,2,1,5,3,4,3,3,3,2,2,4,4,2,2,2,2,2,1,1,1,2,2,2,2,3,2,3, ,3,2,3,3,3,2,3,3,1,4,2,3,1,1,1,3,2,4,2,1,4,1,1,2,3,3,1,1,1,2,3,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,2,2,2,2,1,2,3,4,3,2,2,3,3,4,1,10,10,1,.5,98
1090,2,2,2,3,5,1,1,1,2,2,2,1,2,2,2,3,2,2,4,2,2,3,2,4,3,4,4,2,1,2,3,6,3,3,2,2,4,2,2,3,3,2,2,1,1,2,2,2,2,1,1,2,2,2,2,3, ,2,2,3,3,2,4,5,2,2,3,4,4,2,4,2,3,2,2,2,1,4,1,1,2,1,2,1,1,1,2,2,3,2,2,2,2,3,3,9,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,3,2,10,10,1,.5,3
1091,2,2,2,4,5,4,3,6,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,5,4,4,4,3,1,1,1,7,4,3,3,3,4,3,4,4,4,3,2,2,2,2,1,1,1,2,2,2,2,3,4,5,4,3,3,3,3,4,4,1,2,1,3,4,4,2,2,3,3,3,2,3,3,1,1,1,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,1,3,3,3,3,3,3,3,1,2,1,1,1,2,2,2,2,3,4,4,1,2,3,3,2,2,1,4,3,4,2,10,10,3,1,3
1092,2,2,2,3,5,1,2,2,2,2,2,1,2,2,1,3,2,2,3,2,3,4,2,4,4,4,4,2,1,2,3,8,3,3,2,2,4,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,3, ,2,3,3,2,2,4,4,2,2,3,4,4,2,2,2,3,2,3,3,1,2,1,1,2,2,2,1,1,2,2,3,3,3,3,2,2,2,2,2,3,2,3,3,2,2,1,1,2,2,1,1,1,1,2,2,2,3,2,3,2,2,2,3,4,2,2,3,4,4,2,10,10,1,.5,3
1093,2,2,2,3,2,3,2,6,3,3,3,3,3,3,3,4,3,3,1,3,4,5,4,4,4,4,4,3,1,4,2,5,3,3,3,2,3,4,3,3,4,4,2,2,2,2,1,1,2,2,2,2,1,2,3,4,4,3,2,2,4,1,2,2,2,1,3,2,2,2,1,3,3,3,3,2,4,1,1,4,3,2,2,2,3,2,4,3,3,3,3,2,3,3,3,3,1,3,3,5,3,5,3,3,1,3,1,2,1,1,2,2,2,2,3,3,2,2,3,3,2,2,2,3,3,3,1,10,10,2,.5,1
1094,2,2,2,4,5,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,5,4,5,4,3,3,3,1,1,1,7,4,3,3,3,4,3,4,3,3,4,2,2,2,2,1,1,1,2,2,2,2,3,4,5,4,3,3,3,3,4,4,2,2,1,3,4,4,2,2,3,3,3,3,3,3,1,1,1,2,2,2,3,2,3,3,3,3,3,3,2,1,2,2,2,1,3,3,3,3,5,3,2,1,2,1,1,1,2,2,2,2,2,3,4,1,2,3,3,2,2,1,4,3,4,2,10,10,2,1,1
1095,2,1,1,2,3,3,4,5,2,2,2,2,2,2,2,2,2,2,5,3,3,3,2,3,3,3,3,3,3,3,2,6,3,4,3,4,4,3,3,4,4,4,2,2,1,2,2,2,2,2,2,3,1,3,3,5,1,2,3,3,3,2,2,3,3,4,4,3,2,1,1,3,2,2,2,2,1,2,4,1,2,2,1,1,1,2,2,2,2,2,3,1,1,1,2,1,2,2,2,3,2,2,2,2,2,3,1,1,1,1,1,1,1,3,4,3,3,2,2,3,4,1,3,3,3,4,2,15,6,3,1.25,2
1096,3,1,2,4,5,1,2,5,4,2,4,4,3,1,1,4,2,1,2,1,4,5,5,5,4,3,4,3,1,1,1,3,4,3,3,3,3,4,3,4,4,3,2,2,1,2,1,1,1,1,2,3,5,4,3,5,1,4,2,2,5,1,2,5,5,1,4,3,3,3,1,2,4,4,1,1,1,1,1,1,4,2,2,3,3,2,3,1,1,1,2,1,1,2,4,2,3,3,5,3,1,5,1,1,1,5,1,1,1,1,2,2,2,2,4,4,1,1,1,4,1,2,2,1,4,4,2,5,5,3,.5,2
1097,3,1,2,2,5,3,4,5,4,4,4,4,3,3,3,3,3,3,1,3,3,5,3,2,3,3,3,3,1,1,2,8,4,4,4,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,4,5,4,2,3, ,2,3,3,5,1,1,4,4,1,3,4,5,1,1,2,2,1,4,2,4,3,2,1,2,1,2,1,3,3,3,3,3,3,3,4,2,2,2,2,3,5,5,5,1,5,1,1,3,3,1,2,2,2,2,2,2,4,3,3,1,1,1,2,2,2,1,2,3,4,1,3,5,2,.833333333333333,2
1098,3,1,1,4,97,1,2,2,2,2,2,2,1,2,1,3,1,1,1,1,2,4,4,2,3,3,2,2,1,1,2,8,2,3,2,3,4,1,1,4,4,3,2,2,1,2,1,1,1,1,2,3,1,4,2,3, ,2,3,3,1,4,2,5,2,1,3,5,5,5,5,1,2,2,4,2,1,2,1,1,3,2,3,1,3,4,2,2,3,2,3,1,1,2,1,2,3,1,2,4,2,2,1,2,2,2,2,2,2,3,2,3,2,1,3,3,2,2,3,3,1,2,3,2,3,3,1,5,5,2,.6,98
1099,3,1,2,4,5,3,2,5,4,4,4,4,1,3,1,3,1,1,2,4,4,5,3,5,5,4,3,2,1,1,1,3,4,4,4,2,4,4,3,3,3,3,2,2,1,2,1,1,1,1,1,2,1,4,4,3, ,4,4,4,1,1,1,1,1,4,2,2,2,2,2,2,2,4,1,3,5,1,1,2,2,1,2,3,3,4,4,3,3,3,3,1,2,2,2,2,1,2,2,2,1,2,1,1,3,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,1,2,1,1,3,3,1,5,5,2,.5,3
1100,3,1,2,4,5,4,4,5,3,2,1,1,3,2,3,3,1,2,2,3,4,3,2,3,3,3,3,1,1,5,1,6,4,2,2,2,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,2,3,3,2,3, ,2,3,3,2,2,4,2,2,1,3,4,4,1,4,1,3,2,3,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,5,5,1,5,5,2,1,2,1,2,1,1,1,2,2,3,3,3,1,2,2,2,1,2,1,3,4,4,2,5,5,2,.5,2
1102,3,1,1,4,97,1,2,1,4,2,3,3,4,1,3,2,1,2,5,4,4,3,3,5,4,3,3,3,1,4,1,5,1,1,2,4,4,4,3,4,4,3,2,2,2,2,1,1,1,2,2,3,5,4,1,5,1,2,4,4,1,1,1,1,1,4,2,1,1,3,1,1,2,1,4,1,3,2,1,1,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,5,3,1,5,1,1,1,5,1,1,1,1,1,1,3,4,3,4,1,1,1,1,1,2,1,1,5,6,1,13,5,2,.6,1
1103,3,1,1,1,4,1,1,1,2,3,2,2,2,2,2,4,2,1,1,1,1,4,4,3,4,5,5,2,1,2,3,7,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,3,2,2,2, ,2,3,3,2,3,4,3,3,1,3,3,4,3,4,2,2,3,2,3,2,3,1,1,1,2,2,1,3,3,3,2,3,3,3,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,3,3,2,2,3,1,2,2,2,1,1,3,3,3,4,2,5,5,1,.833333333333333,98
1104,3,1,1,1,97,1,1,5,2,1,2,3,2,1,1,3,2,2,1,3,3,4,5,3,3,4,4,3,3,2,4,6,4,3,3,2,4,4,4,4,4,4,2,2,2,2,3,2,2,2,3,3,3,2,2,3, ,2,2,3,2,3,3,4,4,2,2,5,5,5,5,1,2,2,3,2,2,1,1,1,1,1,1,3,3,2,2,3,3,3,3,1,2,3,2,2,1,2,5,5,1,2,2,3,2,2,2,2,2,2,3,2,1,3,3,3,1,2,2,2,3,1,3,2,3,3,1,5,5,2,.833333333333333,3
1105,3,1,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,4,4,4,4,4,4,3,1,4,1,8,3,3,2,3,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,3,3,3,3,3, ,2,3,3,2,2,3,3,3,1,3,2,2,2,2,2,3,3,3,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,2,2,3,1,2,1,2,2,3,2,2,1,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,4,5,1,13,5,2,2,98
1106,3,1,2,1,97,2,2,4,1,2,1,1,2,2,2,3,2,2,1,2,3,3,3,3,3,3,3,2,3,2,2,8,3,3,2,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,3, ,2,2,3,3,2,2,2,2,4,3,2,2,2,2,3,3,3,3,3,1,2,4,4,4,4,4,1,1,2,2,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2,1,3,3,2,4,2,5,5,2,1.66666666666667,2
1107,3,1,2,1,97,2,2,4,2,2,1,1,1,1,2,1,2,1,5,2,2,3,4,5,4,4,5,2,1,2,4,7,2,1,2,2,3,3,3,3,4,2,1,2,2,2,1,1,1,2,2,2,2,3,1,3, ,1,3,3,1,1,2,3,3,1,3,3,4,3,3,1,2,2,2,3,3,1,1,4,4,1,1,3,3,1,2,4,4,3,3,1,1,1,1,1,3,3,3,5,2,2,2,2,3,3,1,1,1,2,2,2,2,3,3,3,1,2,3,2,2,1,3,3,4,4,1,12,5,2,1.66666666666667,98
1108,3,1,1,4,3,1,2,5,3,3,3,2,2,1,3,3,3,2,5,2,2,4,4,5,4,4,4,2,1,4,2,8,4,4,2,2,4,3,2,4,4,3,2,2,2,2,1,1,1,1,1,3,2,3,4,4,1,2,3,3,2,1,2,3,3,4,3,2,2,2,2,2,3,3,3,3,1,2,3,3,4,2,2,3,3,3,3,3,3,3,3,2,1,3,3,3,1,1,2,4,1,1,1,3,2,4,2,3,1,2,2,3,3,2,3,4,2,2,2,3,1,2,2,1,4,4,1,13,5,2,1,98
1109,3,1,2,1,97,1,2,4,2,2,2,2,2,1,2,3,2,2,1,1,2,5,5,4,3,4,4,1,1,2,2,8,3,3,2,2,3,2,3,4,4,2,2,2,1,2,1,1,2,1,2,2,2,3,3,3, ,2,3,3,2,2,2,4,4,4,3,4,4,3,2,2,2,2,3,3,1,4,1,1,1,1,1,1,1,3,1,2,2,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1,2,2,2,1,1,3,2,2,3,2,3,3,1,2,3,2,2,1,3,4,3,3,1,5,5,2,1.66666666666667,3
1110,3,1,1,4,3,1,2,3,3,2,2,2,2,2,2,3,2,2,1,3,3,3,3,4,4,3,3,1,1,2,1,7,4,4,3,3,4,4,4,4,4,3,2,2,2,2,1,1,1,2,2,3,2,3,3,3, ,3,3,3,3,2,2,4,3,2,3,3,4,3,3,3,3,3,2,2,4,2,1,1,3,1,1,1,3,4,4,3,4,3,3,2,1,4,1,1,3,2,3,4,3,2,2,2,1,2,1,2,1,1,1,2,2,3,3,4,3,1,2,2,2,2,1,1,4,5,1,13,5,2,.6,98
1112,3,3,1,4,97,1,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,4,1,1,2,2,8,3,3,2,2,3,3,2,3,3,2,2,2,2,2,1,1,1,1,2,3,2,2,2,3, ,2,2,3,2,3,2,3,2,1,2,4,4,4,4,1,3,3,2,2,1,3,2,1,4,2,1,1,3,2,3,2,3,2,2,2,2,2,2,2,3,2,3,2,1,2,1,2,2,3,1,1,1,2,3,3,3,3,3,3,2,2,2,2,2,2,2,1,5,5,2,5,13,2,.666666666666667,98
1113,3,3,1,4,1,1,1,1,3,3,3,3,3,2,3,2,2,3,4,2,2,2,4,2,2,2,2,2,1,2,5,7,3,4,2,1,4,3,4,4,4,4,2,2,1,2,3,2,1,2,2,1,2,1,3,4,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,3,3,2,2,4,2,1,1,2,2,2,1,3,2,2,2,3,2,4,2,1,2,2,3,2,2,2,2,1,2,3,4,1,1,2,3,2,1,2,2,3,2,2,2,3,2,1,1,2,2,1,1,4,5,2,13,13,1,.666666666666667,2
1114,3,3,1,4,4,2,2,3,3,3,2,2,2,2,2,3,2,2,1,3,2,4,4,3,3,4,4,3,1,4,2,6,3,3,3,2,3,2,2,4,3,3,2,2,1,2,1,1,2,1,2,2,2,2,3,4,1,3,2,3,2,1,3,3,3,2,2,4,4,3,3,2,2,3,3,3,1,3,3,1,3,3,2,1,3,2,2,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,2,3,2,1,1,1,2,1,2,3,4,3,1,3,3,4,4,2,3,1,3,3,1,13,13,3,1,2
1115,3,3,1,3,1,2,2,2,3,3,3,2,2,3,2,3,2,2,1,2,2,3,3,4,3,3,3,1,1,2,3,7,3,3,3,2,4,3,2,3,4,3,2,2,1,2,2,1,2,2,2,2,2,3,3,4,3,2,3,3,2,3,3,3,3,1,3,3,3,3,2,2,2,3,3,2,1,3,1,1,4,2,2,1,3,2,3,2,3,3,3,2,2,2,3,3,2,3,3,3,2,3,2,2,3,2,1,1,2,3,2,3,2,3,3,3,2,2,2,2,2,2,2,1,4,5,2,13,13,2,.625,2
1116,3,3,2,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,1,1,2,6,3,3,3,3,4,4,4,4,4,4,2,2,1,2,2,3,2,2,2,2,2,2,3,4,3,3,2,2,5,3,3,3,3,1,2,3,3,3,2,2,3,3,3,3,1,3,4,2,3,3,4,2,3,3,3,2,3,3,3,2,2,2,2,2,3,5,5,5,2,5,2,2,2,3,2,3,2,3,3,3,3,4,3,2,2,2,2,2,2,3,1,1,5,6,1,13,13,2,.75,2
1117,3,3,2,4,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,2,8,4,4,3,1,4,4,3,4,4,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,3,3,3,5,2,3,3,3,2,3,3,3,3,2,2,3,3,3,3,1,3,1,1,3,3,2,1,3,3,3,2,4,3,3,2,2,3,2,2,3,5,5,5,2,5,2,2,3,2,2,2,2,2,2,3,2,3,3,3,2,3,3,3,3,2,1,1,5,6,2,13,13,2,.75,2
1118,3,3,1,1,3,3,2,3,1,1,2,1,1,1,1,3,2,1,5,2,4,3,5,3,4,5,5,3,1,2,2,9,3,3,1,3,2,2,4,4,4,3,2,2,1,2,1,1,1,1,1,3,3,3,3,3, ,2,3,3,2,1,3,3,3,2,3,3,3,3,3,1,2,2,3,2,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,1,2,2,2,2,2,5,5,5,1,1,1,2,1,2,1,1,1,1,2,4,2,4,3,3,1,2,2,3,2,1,3,2,3,4,3,13,13,2,1,98
1119,3,3,2,4,5,1,2,1,1,1,2,1,1,2,2,2,1,1,5,2,3,4,5,5,4,4,2,2,1,2,1,8,3,2,3,3,3,2,1,4,4,2,2,2,1,2,1,1,1,2,2,1,2,2,3,3, ,2,3,3,2,3,2,2,2,1,2,4,4,3,4,2,2,2,3,3,1,2,1,1,1,1,1,3,3,4,4,3,3,3,3,3,2,2,2,2,2,2,2,3,4,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,4,4,2,5,13,1,2,2
